loan_amnt,term,verification_status,gradeencoding,emplen,purpose,home_ownership,loan_status
25000.0,36,Not Verified,3.2,0,credit_card,MORTGAGE,Fully Paid
18000.0,36,Not Verified,3.6,6,debt_consolidation,MORTGAGE,Fully Paid
11000.0,36,Not Verified,4.3,0,other,RENT,Fully Paid
6625.0,36,Not Verified,3.5,8,debt_consolidation,RENT,Fully Paid
13000.0,36,Not Verified,6.3,12,debt_consolidation,OWN,Fully Paid
8500.0,36,Not Verified,3.3,6,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,3.4,12,debt_consolidation,OWN,Fully Paid
12000.0,36,Not Verified,4.4,0,debt_consolidation,RENT,Fully Paid
7000.0,36,Not Verified,5.6,0,major_purchase,RENT,Fully Paid
7500.0,36,Not Verified,5.5,0,credit_card,RENT,Fully Paid
7000.0,36,Not Verified,3.6,5,debt_consolidation,RENT,Fully Paid
9000.0,36,Not Verified,4.3,12,home_improvement,OWN,Fully Paid
15000.0,36,Not Verified,5.3,12,home_improvement,MORTGAGE,Fully Paid
8400.0,36,Not Verified,4.3,12,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,3.4,2,debt_consolidation,RENT,Fully Paid
21000.0,36,Not Verified,5.2,2,debt_consolidation,RENT,Charged Off
8450.0,36,Not Verified,4.2,0,debt_consolidation,RENT,Fully Paid
11000.0,36,Not Verified,4.5,2,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,6.2,0,car,MORTGAGE,Fully Paid
8800.0,36,Not Verified,4.2,7,debt_consolidation,OWN,Fully Paid
19000.0,36,Not Verified,3.3,12,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,Not Verified,5.5,7,house,MORTGAGE,Charged Off
7750.0,36,Not Verified,3.2,0,debt_consolidation,RENT,Fully Paid
12000.0,36,Not Verified,5.3,8,debt_consolidation,RENT,Fully Paid
12000.0,36,Not Verified,2.6,4,debt_consolidation,RENT,Fully Paid
16000.0,36,Not Verified,5.5,12,wedding,RENT,Fully Paid
24000.0,36,Not Verified,3.5,6,debt_consolidation,RENT,Charged Off
20000.0,36,Not Verified,2.3,2,other,MORTGAGE,Fully Paid
20000.0,36,Not Verified,5.6,5,home_improvement,MORTGAGE,Fully Paid
25000.0,36,Not Verified,5.2,0,credit_card,MORTGAGE,Charged Off
18000.0,36,Not Verified,5.4,3,debt_consolidation,RENT,Fully Paid
5000.0,36,Not Verified,3.5,8,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,Not Verified,5.6,12,home_improvement,MORTGAGE,Fully Paid
4700.0,36,Not Verified,5.6,1,credit_card,RENT,Fully Paid
25000.0,36,Not Verified,1.5,0,major_purchase,OWN,Charged Off
8000.0,36,Not Verified,5.4,2,home_improvement,MORTGAGE,Fully Paid
6000.0,36,Not Verified,5.3,0,debt_consolidation,MORTGAGE,Fully Paid
10600.0,36,Not Verified,4.3,6,debt_consolidation,RENT,Charged Off
5000.0,36,Not Verified,6.4,12,home_improvement,MORTGAGE,Fully Paid
18000.0,36,Not Verified,5.3,1,moving,RENT,Fully Paid
8000.0,36,Not Verified,2.6,8,debt_consolidation,RENT,Fully Paid
24500.0,36,Not Verified,3.6,2,small_business,MORTGAGE,Charged Off
2925.0,36,Not Verified,5.2,5,debt_consolidation,RENT,Fully Paid
8000.0,36,Not Verified,5.5,5,car,MORTGAGE,Fully Paid
7200.0,36,Not Verified,6.4,5,other,RENT,Fully Paid
14700.0,36,Not Verified,4.2,8,debt_consolidation,RENT,Charged Off
10000.0,36,Not Verified,4.5,3,other,RENT,Fully Paid
16000.0,36,Not Verified,2.6,3,debt_consolidation,RENT,Fully Paid
7000.0,36,Not Verified,5.6,1,other,MORTGAGE,Charged Off
12000.0,36,Not Verified,1.6,12,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,5.5,5,major_purchase,RENT,Charged Off
25000.0,36,Not Verified,2.6,2,wedding,RENT,Charged Off
10000.0,36,Not Verified,4.4,0,other,OWN,Fully Paid
11000.0,36,Not Verified,4.6,0,debt_consolidation,OWN,Charged Off
7000.0,36,Not Verified,6.2,4,debt_consolidation,RENT,Fully Paid
5000.0,36,Not Verified,2.3,4,debt_consolidation,RENT,Fully Paid
19275.0,36,Not Verified,2.5,8,debt_consolidation,RENT,Charged Off
15000.0,36,Not Verified,5.5,0,debt_consolidation,MORTGAGE,Charged Off
11000.0,36,Not Verified,3.2,2,debt_consolidation,OWN,Fully Paid
10000.0,36,Not Verified,6.2,4,home_improvement,MORTGAGE,Fully Paid
5000.0,36,Not Verified,5.3,7,debt_consolidation,RENT,Charged Off
5600.0,36,Not Verified,5.5,0,other,RENT,Fully Paid
15000.0,36,Not Verified,4.5,12,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,5.5,1,home_improvement,MORTGAGE,Charged Off
21000.0,36,Not Verified,5.5,0,vacation,OWN,Fully Paid
5000.0,36,Not Verified,5.2,12,debt_consolidation,RENT,Fully Paid
8000.0,36,Not Verified,4.5,3,debt_consolidation,MORTGAGE,Fully Paid
14500.0,36,Not Verified,4.3,3,debt_consolidation,RENT,Charged Off
1000.0,36,Not Verified,5.4,6,major_purchase,OWN,Fully Paid
10000.0,36,Not Verified,4.4,4,debt_consolidation,RENT,Fully Paid
900.0,36,Not Verified,6.2,4,home_improvement,OWN,Fully Paid
10000.0,36,Not Verified,6.4,2,other,RENT,Fully Paid
14275.0,36,Not Verified,5.6,12,credit_card,RENT,Fully Paid
15600.0,36,Not Verified,5.2,7,debt_consolidation,RENT,Charged Off
20000.0,36,Not Verified,1.2999999999999998,4,debt_consolidation,RENT,Fully Paid
5800.0,36,Not Verified,6.3,0,major_purchase,RENT,Fully Paid
25000.0,36,Not Verified,5.4,3,small_business,MORTGAGE,Fully Paid
6000.0,36,Not Verified,5.6,7,small_business,MORTGAGE,Fully Paid
10000.0,36,Not Verified,3.2,2,debt_consolidation,RENT,Charged Off
3000.0,36,Not Verified,6.4,12,debt_consolidation,RENT,Fully Paid
9500.0,36,Not Verified,4.6,0,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,4.5,12,home_improvement,MORTGAGE,Fully Paid
12000.0,36,Not Verified,4.5,0,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,5.6,0,credit_card,RENT,Fully Paid
6000.0,36,Not Verified,5.5,0,debt_consolidation,RENT,Fully Paid
3000.0,36,Not Verified,6.5,0,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,3.3,5,small_business,RENT,Charged Off
10000.0,36,Not Verified,4.4,12,debt_consolidation,OWN,Fully Paid
12000.0,36,Not Verified,5.4,1,credit_card,RENT,Fully Paid
9000.0,36,Not Verified,5.3,8,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,2.5,1,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,6.2,2,debt_consolidation,RENT,Fully Paid
24000.0,36,Not Verified,5.5,8,debt_consolidation,MORTGAGE,Fully Paid
20000.0,36,Not Verified,5.2,9,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,5.5,0,debt_consolidation,RENT,Fully Paid
20000.0,36,Not Verified,3.4,1,debt_consolidation,MORTGAGE,Fully Paid
3975.0,36,Not Verified,3.2,2,credit_card,MORTGAGE,Fully Paid
25000.0,36,Not Verified,5.5,5,other,MORTGAGE,Fully Paid
16000.0,36,Not Verified,5.2,1,debt_consolidation,RENT,Fully Paid
20000.0,36,Not Verified,3.6,3,small_business,RENT,Fully Paid
20500.0,36,Not Verified,4.6,2,debt_consolidation,RENT,Charged Off
12000.0,36,Not Verified,4.3,0,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,5.3,5,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,3.5,4,debt_consolidation,RENT,Charged Off
7200.0,36,Not Verified,5.3,1,credit_card,RENT,Fully Paid
9000.0,36,Not Verified,4.6,1,debt_consolidation,OWN,Fully Paid
10000.0,36,Not Verified,3.6,2,debt_consolidation,RENT,Fully Paid
4000.0,36,Not Verified,5.4,6,home_improvement,RENT,Fully Paid
5000.0,36,Not Verified,5.5,2,credit_card,MORTGAGE,Fully Paid
15000.0,36,Not Verified,1.2,3,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,Not Verified,3.2,12,debt_consolidation,MORTGAGE,Charged Off
12800.0,36,Not Verified,5.6,9,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,Not Verified,4.3,12,debt_consolidation,RENT,Fully Paid
6350.0,36,Not Verified,3.5,1,debt_consolidation,RENT,Fully Paid
11000.0,36,Not Verified,5.2,0,other,RENT,Fully Paid
25000.0,36,Not Verified,5.4,4,small_business,MORTGAGE,Fully Paid
11800.0,36,Not Verified,6.2,12,debt_consolidation,OWN,Fully Paid
5275.0,36,Not Verified,5.3,3,debt_consolidation,RENT,Fully Paid
9600.0,36,Not Verified,4.3,8,other,RENT,Fully Paid
5000.0,36,Not Verified,6.4,0,debt_consolidation,RENT,Fully Paid
25000.0,36,Not Verified,4.4,1,credit_card,RENT,Fully Paid
10000.0,36,Not Verified,6.4,2,small_business,MORTGAGE,Fully Paid
7200.0,36,Not Verified,4.5,0,credit_card,RENT,Fully Paid
9325.0,36,Not Verified,3.2,4,debt_consolidation,RENT,Fully Paid
7600.0,36,Not Verified,3.6,12,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,4.4,12,home_improvement,MORTGAGE,Charged Off
12100.0,36,Not Verified,5.6,2,debt_consolidation,RENT,Fully Paid
16600.0,36,Not Verified,5.5,0,small_business,MORTGAGE,Fully Paid
3975.0,36,Not Verified,4.3,0,debt_consolidation,OWN,Fully Paid
17000.0,36,Not Verified,2.4,12,credit_card,MORTGAGE,Fully Paid
3000.0,36,Not Verified,4.6,2,car,RENT,Fully Paid
10000.0,36,Not Verified,4.6,3,other,OWN,Fully Paid
15000.0,36,Not Verified,4.4,2,home_improvement,RENT,Charged Off
4500.0,36,Not Verified,6.2,2,car,OWN,Fully Paid
16000.0,36,Not Verified,2.6,7,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,3.4,12,other,RENT,Fully Paid
6000.0,36,Not Verified,5.2,4,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,5.2,2,car,RENT,Fully Paid
750.0,36,Not Verified,4.2,0,credit_card,RENT,Fully Paid
20000.0,36,Not Verified,5.4,3,debt_consolidation,RENT,Fully Paid
19200.0,36,Not Verified,3.2,12,debt_consolidation,RENT,Fully Paid
18000.0,36,Not Verified,3.4,12,debt_consolidation,OWN,Charged Off
20000.0,36,Not Verified,5.5,12,medical,OWN,Charged Off
15075.0,36,Not Verified,3.5,12,small_business,MORTGAGE,Fully Paid
2500.0,36,Not Verified,5.5,3,other,RENT,Fully Paid
15000.0,36,Not Verified,4.5,5,small_business,MORTGAGE,Fully Paid
7000.0,36,Not Verified,5.6,12,major_purchase,MORTGAGE,Fully Paid
10800.0,36,Not Verified,5.5,4,educational,RENT,Fully Paid
5000.0,36,Not Verified,6.5,0,small_business,RENT,Fully Paid
10000.0,36,Not Verified,2.2,1,debt_consolidation,RENT,Fully Paid
3000.0,36,Not Verified,6.6,1,debt_consolidation,RENT,Fully Paid
2725.0,36,Not Verified,4.4,2,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,6.4,0,debt_consolidation,RENT,Fully Paid
17000.0,36,Not Verified,5.6,1,home_improvement,MORTGAGE,Fully Paid
15250.0,36,Not Verified,4.5,12,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,Not Verified,3.3,0,credit_card,RENT,Charged Off
9500.0,36,Not Verified,4.6,12,debt_consolidation,OWN,Fully Paid
20050.0,36,Not Verified,5.5,12,small_business,RENT,Charged Off
10000.0,36,Not Verified,6.4,6,small_business,MORTGAGE,Fully Paid
8000.0,36,Not Verified,5.2,12,other,RENT,Charged Off
5000.0,36,Not Verified,3.6,12,debt_consolidation,RENT,Fully Paid
4000.0,36,Not Verified,5.5,0,small_business,RENT,Fully Paid
10000.0,36,Not Verified,4.6,12,debt_consolidation,RENT,Charged Off
5000.0,36,Not Verified,4.6,4,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,5.2,0,debt_consolidation,MORTGAGE,Fully Paid
6000.0,36,Not Verified,5.4,1,credit_card,RENT,Fully Paid
6000.0,36,Not Verified,6.5,12,other,OWN,Fully Paid
6000.0,36,Not Verified,4.3,12,debt_consolidation,RENT,Charged Off
10000.0,36,Not Verified,4.4,12,debt_consolidation,MORTGAGE,Fully Paid
4000.0,36,Not Verified,6.4,1,wedding,RENT,Fully Paid
19500.0,36,Not Verified,5.5,1,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,6.2,5,debt_consolidation,RENT,Fully Paid
1450.0,36,Not Verified,5.5,0,educational,OWN,Fully Paid
3000.0,36,Not Verified,6.4,0,wedding,RENT,Fully Paid
8000.0,36,Not Verified,5.2,2,medical,RENT,Fully Paid
6225.0,36,Not Verified,5.5,0,debt_consolidation,RENT,Fully Paid
9100.0,36,Not Verified,3.4,2,credit_card,RENT,Fully Paid
8500.0,36,Not Verified,5.6,5,debt_consolidation,RENT,Fully Paid
10100.0,36,Not Verified,3.3,0,debt_consolidation,RENT,Charged Off
5100.0,36,Not Verified,6.3,6,credit_card,MORTGAGE,Fully Paid
2500.0,36,Not Verified,5.5,0,other,RENT,Fully Paid
9900.0,36,Not Verified,6.4,12,credit_card,MORTGAGE,Fully Paid
6400.0,36,Not Verified,6.5,0,credit_card,MORTGAGE,Fully Paid
6000.0,36,Not Verified,4.2,8,debt_consolidation,MORTGAGE,Fully Paid
1500.0,36,Not Verified,5.2,3,other,RENT,Fully Paid
2500.0,36,Not Verified,6.2,0,debt_consolidation,OWN,Fully Paid
3000.0,36,Not Verified,5.6,0,home_improvement,MORTGAGE,Fully Paid
17350.0,36,Not Verified,3.3,6,debt_consolidation,OWN,Fully Paid
2900.0,36,Not Verified,6.4,0,credit_card,RENT,Fully Paid
800.0,36,Not Verified,6.6,2,debt_consolidation,MORTGAGE,Fully Paid
7500.0,36,Not Verified,5.3,0,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,Not Verified,5.5,2,debt_consolidation,RENT,Fully Paid
10400.0,36,Not Verified,5.2,3,debt_consolidation,RENT,Fully Paid
13000.0,36,Not Verified,4.3,0,other,MORTGAGE,Fully Paid
6000.0,36,Not Verified,5.5,9,car,MORTGAGE,Fully Paid
2600.0,36,Not Verified,5.4,1,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,6.2,0,credit_card,RENT,Fully Paid
4600.0,36,Not Verified,5.4,0,debt_consolidation,RENT,Fully Paid
7400.0,36,Not Verified,5.5,8,debt_consolidation,RENT,Fully Paid
6000.0,36,Not Verified,6.4,12,other,OWN,Fully Paid
6000.0,36,Not Verified,5.3,5,house,RENT,Fully Paid
10325.0,36,Not Verified,3.5,12,debt_consolidation,RENT,Charged Off
500.0,36,Not Verified,5.2,0,vacation,MORTGAGE,Fully Paid
3200.0,36,Not Verified,6.2,0,other,RENT,Fully Paid
10425.0,36,Not Verified,5.6,4,other,OWN,Charged Off
10150.0,36,Not Verified,4.3,0,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,Not Verified,3.4,12,debt_consolidation,RENT,Fully Paid
6400.0,36,Not Verified,6.3,12,credit_card,MORTGAGE,Fully Paid
1500.0,36,Not Verified,6.2,2,debt_consolidation,MORTGAGE,Fully Paid
8775.0,36,Not Verified,3.6,8,other,RENT,Fully Paid
13450.0,36,Not Verified,3.6,4,debt_consolidation,RENT,Fully Paid
3000.0,36,Not Verified,6.3,3,medical,RENT,Fully Paid
6000.0,36,Not Verified,5.2,5,debt_consolidation,RENT,Fully Paid
5450.0,36,Not Verified,3.5,12,debt_consolidation,OWN,Fully Paid
4225.0,36,Not Verified,5.4,12,debt_consolidation,RENT,Fully Paid
1300.0,36,Not Verified,5.2,12,debt_consolidation,RENT,Fully Paid
5950.0,36,Not Verified,4.3,3,debt_consolidation,RENT,Fully Paid
10500.0,36,Not Verified,6.4,0,credit_card,MORTGAGE,Fully Paid
15450.0,36,Not Verified,2.6,5,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,Not Verified,5.6,1,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,5.5,0,debt_consolidation,RENT,Fully Paid
2000.0,36,Not Verified,6.3,0,credit_card,RENT,Fully Paid
8000.0,36,Not Verified,5.4,3,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,Not Verified,4.3,5,debt_consolidation,MORTGAGE,Fully Paid
12000.0,36,Not Verified,3.3,12,debt_consolidation,MORTGAGE,Fully Paid
7500.0,36,Not Verified,5.4,8,wedding,RENT,Fully Paid
7000.0,36,Not Verified,6.5,12,wedding,MORTGAGE,Fully Paid
4000.0,36,Not Verified,6.4,12,home_improvement,MORTGAGE,Fully Paid
15000.0,36,Not Verified,4.2,2,home_improvement,MORTGAGE,Fully Paid
8000.0,36,Not Verified,5.6,1,medical,RENT,Fully Paid
20000.0,36,Not Verified,2.5,0,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,2.3,3,credit_card,MORTGAGE,Fully Paid
18000.0,36,Not Verified,6.2,1,other,RENT,Charged Off
15000.0,36,Not Verified,5.6,12,debt_consolidation,MORTGAGE,Fully Paid
21000.0,36,Not Verified,5.6,12,small_business,MORTGAGE,Fully Paid
12000.0,36,Not Verified,5.4,5,debt_consolidation,MORTGAGE,Fully Paid
19000.0,36,Not Verified,5.5,1,debt_consolidation,MORTGAGE,Fully Paid
11225.0,36,Not Verified,3.2,12,debt_consolidation,MORTGAGE,Fully Paid
3000.0,36,Not Verified,4.3,12,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,4.4,2,debt_consolidation,RENT,Fully Paid
4000.0,36,Not Verified,4.6,12,home_improvement,MORTGAGE,Fully Paid
25000.0,36,Not Verified,5.2,12,home_improvement,MORTGAGE,Fully Paid
25000.0,36,Not Verified,5.4,9,small_business,MORTGAGE,Fully Paid
12000.0,36,Not Verified,6.3,1,educational,RENT,Fully Paid
1800.0,36,Not Verified,4.4,1,other,RENT,Fully Paid
10000.0,36,Not Verified,6.4,5,debt_consolidation,NONE,Fully Paid
8525.0,36,Not Verified,4.6,12,debt_consolidation,RENT,Charged Off
2500.0,36,Not Verified,4.6,0,credit_card,MORTGAGE,Fully Paid
8000.0,36,Not Verified,4.6,4,credit_card,MORTGAGE,Fully Paid
25000.0,36,Not Verified,4.5,2,debt_consolidation,MORTGAGE,Fully Paid
7000.0,36,Not Verified,4.6,7,credit_card,RENT,Fully Paid
15000.0,36,Not Verified,4.3,12,debt_consolidation,MORTGAGE,Fully Paid
15000.0,36,Not Verified,4.5,12,debt_consolidation,RENT,Charged Off
23000.0,36,Not Verified,3.6,3,credit_card,RENT,Charged Off
20000.0,36,Not Verified,3.3,2,debt_consolidation,MORTGAGE,Fully Paid
9800.0,36,Not Verified,6.4,0,credit_card,MORTGAGE,Fully Paid
12800.0,36,Not Verified,6.2,0,debt_consolidation,MORTGAGE,Fully Paid
10800.0,36,Not Verified,6.4,3,small_business,RENT,Fully Paid
11200.0,36,Not Verified,4.6,12,small_business,MORTGAGE,Charged Off
5000.0,36,Not Verified,2.6,12,car,MORTGAGE,Fully Paid
4000.0,36,Not Verified,5.3,0,debt_consolidation,RENT,Fully Paid
20000.0,36,Not Verified,4.4,9,home_improvement,MORTGAGE,Fully Paid
12000.0,36,Not Verified,5.6,12,debt_consolidation,RENT,Fully Paid
9000.0,36,Not Verified,3.6,6,debt_consolidation,MORTGAGE,Fully Paid
4800.0,36,Not Verified,4.5,2,debt_consolidation,RENT,Fully Paid
8000.0,36,Not Verified,5.3,3,other,RENT,Fully Paid
15000.0,36,Not Verified,4.3,2,medical,RENT,Fully Paid
20000.0,36,Not Verified,4.4,1,debt_consolidation,MORTGAGE,Fully Paid
25000.0,36,Not Verified,1.4,6,debt_consolidation,MORTGAGE,Charged Off
15000.0,36,Not Verified,4.2,3,debt_consolidation,RENT,Fully Paid
7200.0,36,Not Verified,6.2,3,credit_card,MORTGAGE,Fully Paid
20000.0,36,Not Verified,5.2,1,debt_consolidation,RENT,Fully Paid
14000.0,36,Not Verified,5.3,0,debt_consolidation,MORTGAGE,Charged Off
7500.0,36,Not Verified,4.6,1,small_business,MORTGAGE,Fully Paid
24000.0,36,Not Verified,1.5,0,debt_consolidation,RENT,Fully Paid
14400.0,36,Not Verified,5.5,12,debt_consolidation,RENT,Fully Paid
18900.0,36,Not Verified,5.3,1,other,MORTGAGE,Fully Paid
9600.0,36,Not Verified,5.6,4,credit_card,MORTGAGE,Charged Off
22000.0,36,Not Verified,3.5,9,credit_card,MORTGAGE,Fully Paid
15000.0,36,Not Verified,4.2,7,debt_consolidation,MORTGAGE,Fully Paid
10000.0,36,Not Verified,3.3,12,small_business,OWN,Charged Off
1850.0,36,Not Verified,6.6,4,other,RENT,Fully Paid
6000.0,36,Not Verified,6.2,0,debt_consolidation,MORTGAGE,Fully Paid
18500.0,36,Not Verified,5.5,6,debt_consolidation,MORTGAGE,Fully Paid
2500.0,36,Not Verified,4.3,1,debt_consolidation,RENT,Charged Off
12000.0,36,Not Verified,3.3,0,debt_consolidation,MORTGAGE,Charged Off
5000.0,36,Not Verified,4.3,1,debt_consolidation,MORTGAGE,Fully Paid
5500.0,36,Not Verified,5.6,3,car,RENT,Fully Paid
13500.0,36,Not Verified,4.6,0,debt_consolidation,RENT,Fully Paid
2150.0,36,Not Verified,4.6,12,wedding,MORTGAGE,Charged Off
10000.0,36,Not Verified,6.4,6,major_purchase,RENT,Charged Off
16000.0,36,Not Verified,3.4,2,debt_consolidation,RENT,Fully Paid
11000.0,36,Not Verified,3.4,1,debt_consolidation,MORTGAGE,Charged Off
4000.0,36,Not Verified,4.6,2,wedding,OWN,Fully Paid
9300.0,36,Not Verified,4.3,3,credit_card,RENT,Fully Paid
15000.0,36,Not Verified,5.3,4,wedding,RENT,Fully Paid
12500.0,36,Not Verified,4.3,0,debt_consolidation,RENT,Fully Paid
24625.0,36,Not Verified,0.19999999999999996,12,small_business,RENT,Fully Paid
10000.0,36,Not Verified,5.5,0,debt_consolidation,RENT,Fully Paid
11200.0,36,Not Verified,4.2,0,debt_consolidation,RENT,Fully Paid
500.0,36,Not Verified,5.2,3,small_business,MORTGAGE,Fully Paid
15000.0,36,Not Verified,2.5,0,debt_consolidation,RENT,Fully Paid
8000.0,36,Not Verified,6.3,12,major_purchase,MORTGAGE,Fully Paid
10000.0,36,Not Verified,6.4,12,other,MORTGAGE,Fully Paid
21000.0,36,Not Verified,2.2,12,debt_consolidation,MORTGAGE,Fully Paid
7200.0,36,Not Verified,5.5,12,other,RENT,Fully Paid
10000.0,36,Not Verified,5.6,2,credit_card,RENT,Fully Paid
16800.0,36,Not Verified,3.5,3,major_purchase,RENT,Fully Paid
9000.0,36,Not Verified,4.6,6,other,RENT,Fully Paid
3500.0,36,Not Verified,3.5,6,debt_consolidation,RENT,Fully Paid
8400.0,36,Not Verified,6.2,0,medical,MORTGAGE,Fully Paid
9000.0,36,Not Verified,5.4,1,debt_consolidation,RENT,Fully Paid
25000.0,36,Not Verified,5.5,5,small_business,MORTGAGE,Fully Paid
20000.0,36,Not Verified,2.3,12,debt_consolidation,RENT,Charged Off
15000.0,36,Not Verified,4.2,1,debt_consolidation,RENT,Fully Paid
2450.0,36,Not Verified,4.6,0,other,MORTGAGE,Fully Paid
20000.0,36,Not Verified,3.4,1,debt_consolidation,RENT,Charged Off
7500.0,36,Not Verified,4.4,3,credit_card,RENT,Fully Paid
1200.0,36,Not Verified,5.3,2,debt_consolidation,RENT,Fully Paid
7000.0,36,Not Verified,6.4,8,debt_consolidation,RENT,Fully Paid
3250.0,36,Not Verified,6.4,4,debt_consolidation,OWN,Charged Off
8000.0,36,Not Verified,4.2,1,debt_consolidation,RENT,Fully Paid
7500.0,36,Not Verified,6.2,0,credit_card,OWN,Fully Paid
8000.0,36,Not Verified,4.5,4,car,OWN,Charged Off
500.0,36,Not Verified,4.4,0,other,RENT,Fully Paid
2200.0,36,Not Verified,4.3,6,other,RENT,Fully Paid
7000.0,36,Not Verified,4.6,3,credit_card,RENT,Fully Paid
10000.0,36,Not Verified,5.6,1,debt_consolidation,RENT,Fully Paid
3000.0,36,Not Verified,5.3,4,moving,RENT,Fully Paid
6000.0,36,Not Verified,5.5,2,credit_card,MORTGAGE,Fully Paid
3800.0,36,Not Verified,4.2,3,small_business,MORTGAGE,Fully Paid
16000.0,36,Not Verified,3.5,3,debt_consolidation,RENT,Charged Off
2000.0,36,Not Verified,6.2,4,major_purchase,RENT,Fully Paid
7200.0,36,Not Verified,6.3,12,debt_consolidation,MORTGAGE,Charged Off
10000.0,36,Not Verified,6.2,2,wedding,RENT,Fully Paid
10000.0,36,Not Verified,4.4,2,debt_consolidation,RENT,Fully Paid
9600.0,36,Not Verified,4.6,12,home_improvement,MORTGAGE,Charged Off
2225.0,36,Not Verified,6.5,0,car,MORTGAGE,Charged Off
10000.0,36,Not Verified,4.5,0,debt_consolidation,RENT,Fully Paid
2100.0,36,Not Verified,6.2,1,other,OWN,Fully Paid
2000.0,36,Not Verified,6.5,0,other,MORTGAGE,Fully Paid
7200.0,36,Not Verified,3.6,6,other,RENT,Fully Paid
3500.0,36,Not Verified,6.6,0,car,RENT,Fully Paid
11500.0,36,Not Verified,6.2,4,credit_card,MORTGAGE,Fully Paid
4000.0,36,Not Verified,3.6,6,debt_consolidation,RENT,Fully Paid
15000.0,36,Not Verified,5.3,8,debt_consolidation,MORTGAGE,Fully Paid
21000.0,36,Not Verified,3.6,0,small_business,MORTGAGE,Charged Off
25000.0,36,Not Verified,1.5,0,credit_card,MORTGAGE,Fully Paid
10000.0,36,Not Verified,6.3,0,debt_consolidation,RENT,Fully Paid
11200.0,36,Not Verified,4.6,0,debt_consolidation,RENT,Fully Paid
10000.0,36,Not Verified,3.2,6,other,RENT,Fully Paid
13025.0,36,Not Verified,5.3,1,debt_consolidation,MORTGAGE,Fully Paid
4000.0,36,Not Verified,3.6,1,debt_consolidation,RENT,Charged Off
20000.0,36,Not Verified,3.6,3,credit_card,RENT,Fully Paid
